size id c0x y c1x y c2x y c3x y center_x y 
1 15 56.7676 21.3975 20.1805 22.6323 19.3348 -13.716 55.2443 -14.7115 37.6813 3.82483 
1 15 56.565 21.4998 20.138 22.5974 18.9186 -13.6235 55.1136 -14.6562 37.5226 3.90129 
1 15 56.327 21.1256 19.9752 22.6589 18.2071 -13.6848 54.6558 -15.032 37.0721 3.59107 
1 15 55.994 21.3884 19.5334 22.619 18.172 -13.8736 54.4791 -14.5254 36.8399 3.8038 
1 15 55.7799 21.224 19.1653 22.6802 18.0467 -13.8038 54.0148 -14.7431 36.5123 3.77828 
1 15 55.5301 21.3382 18.9795 22.6198 17.6678 -13.7939 53.8626 -14.7391 36.2851 3.78743 
1 15 55.3934 21.1979 19.023 22.6445 17.3425 -13.7155 53.6499 -14.9408 36.1204 3.67514 
1 15 55.1446 21.0003 18.8923 22.6604 17.1397 -13.6664 53.6069 -15.1168 35.9752 3.52977 
1 15 54.8906 21.2179 18.1769 22.6781 17.0921 -13.7707 53.1492 -14.8572 35.5999 3.72913 
1 15 54.8385 21.3026 18.4248 22.6485 17.1116 -13.8066 53.4637 -14.7559 35.7601 3.74919 
1 15 54.4652 21.4688 17.9755 22.5684 16.4397 -13.7529 52.7266 -14.5693 35.1708 3.82887 
1 15 54.4445 21.5758 17.9819 22.528 16.361 -13.6984 52.6802 -14.6908 35.169 3.82619 
1 15 53.855 21.1419 17.4515 22.6775 16.0944 -13.6997 52.2868 -14.9915 34.7331 3.69173 
1 15 53.8063 21.3919 17.3818 22.6213 16.0729 -13.7122 52.2245 -14.7145 34.6744 3.80623 
1 15 53.5636 21.4001 17.1334 22.6296 16.0518 -13.7116 51.9967 -14.7082 34.4886 3.8367 
1 15 53.4437 21.3156 16.7774 22.6709 15.9309 -13.7082 51.91 -14.7058 34.3126 3.83849 
1 15 53.414 21.2782 16.9198 22.6271 15.4857 -13.7913 51.6765 -14.7364 34.1154 3.7428 
1 15 52.828 21.0109 16.6418 22.668 15.0206 -13.6826 51.5296 -15.032 33.8144 3.56719 
1 15 52.6856 21.3051 16.2394 22.6523 15.0646 -13.8075 51.1208 -14.7491 33.578 3.7708 
1 15 52.395 21.1595 16.026 22.6937 14.7192 -13.7985 50.8664 -14.7425 33.2725 3.74809 
1 15 52.3863 21.1931 15.8543 22.6462 14.5441 -13.7265 50.6721 -14.9458 33.0982 3.71632 
1 15 51.4632 21.0257 15.0512 22.6932 13.9675 -13.7207 49.8978 -15.0487 32.3504 3.66254 
1 15 51.4721 21.2295 14.9971 22.6802 13.8786 -13.8038 49.911 -14.7448 32.3352 3.75877 
1 15 51.3561 21.2341 14.9277 22.683 13.8133 -13.6644 49.821 -14.8219 32.2849 3.79778 
1 15 51.2215 21.1211 14.8597 22.655 13.2374 -13.7176 49.4817 -14.9408 31.9535 3.66482 
1 15 51.1168 21.1255 14.8437 22.6556 13.1185 -13.7136 49.4499 -14.9397 31.9036 3.63817 
1 15 50.5829 20.876 14.2559 22.627 12.9473 -13.6982 49.0131 -15.2919 31.5196 3.52985 
1 15 50.7259 21.0734 14.3255 22.6819 12.9682 -13.6997 49.1606 -14.9915 31.59 3.64358 
1 15 50.6333 21.0775 14.2579 22.6849 12.9465 -13.7214 48.9188 -15.0511 31.4822 3.65851 
1 15 50.3069 20.9769 13.9707 22.6846 12.5837 -13.6924 48.6966 -15.1287 31.15 3.6083 
1 15 50.2737 20.9847 13.8043 22.6548 12.3456 -13.6829 48.5317 -15.1222 30.9649 3.60536 
1 15 49.2439 20.8303 12.952 22.565 11.7161 -13.7082 47.7893 -15.4035 30.2374 3.50021 
1 15 49.5945 21.1458 13.1143 22.6846 11.9396 -13.7724 47.886 -14.8556 30.3926 3.70007 
1 15 49.2565 21.1161 12.6966 22.6583 11.5249 -13.7074 47.5415 -15.0387 29.9989 3.68334 
1 15 49.2086 21.0483 12.7727 22.6584 11.2257 -13.6798 47.449 -15.1206 29.9023 3.60715 
1 15 48.5714 20.913 12.3249 22.6456 10.8679 -13.6506 47.1922 -15.2609 29.5559 3.53246 
1 15 48.7572 21.0683 12.4738 22.6716 10.8524 -13.6826 47.3356 -15.0311 29.6571 3.58401 
1 15 48.2151 21.16 11.925 22.6909 10.8399 -13.7707 46.7693 -14.8533 29.2243 3.7365 
1 15 48.2278 21.166 11.6158 22.6999 10.5968 -13.734 46.5586 -14.9477 29.0085 3.69985 
1 15 48.2145 21.1161 11.7026 22.6563 10.3453 -13.7255 46.5039 -14.9458 28.9131 3.6799 
1 15 47.4871 20.8746 11.5472 22.6069 9.82724 -13.6525 46.3878 -15.268 28.6633 3.43185 
1 15 47.4101 20.9187 11.1061 22.654 9.86909 -13.6607 46.0046 -15.1747 28.4133 3.58673 
1 15 47.1792 21.031 10.76 22.6988 9.64364 -13.7149 45.6433 -15.0456 28.0649 3.64642 
1 15 47.1773 20.9834 10.6033 22.6583 9.49724 -13.7095 45.5123 -15.0407 27.8975 3.64482 
1 15 46.3704 20.8782 10.3171 22.616 8.7731 -13.6495 45.1513 -15.3347 27.4938 3.49057 
1 15 46.2209 20.8854 9.87733 22.6372 8.86099 -13.7019 44.7685 -15.2886 27.2607 3.54403 
1 15 46.1387 20.9769 9.71769 22.6886 8.60159 -13.7149 44.5322 -15.043 26.9953 3.62801 
1 15 46.1204 20.9038 9.59481 22.6928 8.35547 -13.69 44.4114 -15.1241 26.8787 3.55384 
1 15 45.5952 20.8319 9.50962 22.5712 7.76175 -13.6576 44.2462 -15.3284 26.621 3.3993 
1 15 45.3257 20.7988 9.26987 22.4934 7.73011 -13.6718 44.1053 -15.4535 26.4706 3.41816 
1 15 45.0913 20.8569 8.71261 22.6629 7.48885 -13.6886 43.4828 -15.2069 25.9471 3.53955 
1 15 45.0565 20.841 8.54963 22.6007 7.3138 -13.6795 43.3144 -15.2703 25.8044 3.54136 
1 15 44.9969 20.8439 8.60202 22.5982 7.05724 -13.6851 43.2344 -15.3854 25.765 3.47268 
1 15 44.5515 20.7862 8.50405 22.4804 6.74437 -13.6894 43.2003 -15.432 25.6109 3.36299 
1 15 44.2235 20.789 8.22541 22.4375 6.68707 -13.6946 42.9872 -15.4967 25.4125 3.40567 
1 15 44.0139 20.7934 7.76479 22.3225 6.81349 -13.7691 42.66 -15.497 25.1796 3.39572 
1 15 43.9907 20.8658 7.79211 22.5961 6.77691 -13.7018 42.759 -15.2919 25.1409 3.50309 
1 15 44.0163 20.8577 7.67545 22.6094 6.83037 -13.7104 42.6655 -15.3514 25.1195 3.53778 
1 15 43.4163 20.7782 7.37058 22.4289 5.65702 -13.6952 42.1802 -15.5084 24.5073 3.37027 
1 15 43.3559 20.7756 7.25019 22.3711 5.63822 -13.7712 41.9706 -15.5589 24.4357 3.34889 
1 15 42.9982 20.7453 6.38768 22.3631 5.43484 -13.7864 41.3221 -15.5162 23.8458 3.41001 
1 15 43.058 20.7947 6.85455 22.4526 5.68846 -13.7385 41.7346 -15.4615 24.2089 3.44344 
1 15 42.9418 20.7478 6.45735 22.36 5.22502 -13.8168 41.1766 -15.5352 23.758 3.3942 
1 15 41.9155 20.8376 5.87547 22.0539 4.6512 -13.8863 40.742 -15.5825 23.1935 3.29876 
1 15 41.9602 20.8239 5.45447 21.9893 4.60797 -13.9992 40.4103 -15.5813 22.9199 3.29831 
1 15 41.9265 20.7598 5.37956 22.2134 4.2836 -13.8216 40.1754 -15.5372 22.7589 3.38233 
1 15 41.8997 20.7478 5.4153 22.36 4.18436 -13.7763 40.1358 -15.5092 22.7122 3.42152 
1 15 41.1585 20.8279 5.0826 22.0455 3.55112 -13.9256 39.9318 -15.6109 22.3218 3.26608 
1 15 40.8298 20.9021 4.82621 21.8424 3.60535 -13.9977 39.8088 -15.6027 22.1772 3.24921 
1 15 40.9126 20.9 4.62614 21.8476 3.68116 -14.0043 39.598 -15.5914 22.0717 3.27183 
1 15 40.9572 20.7983 4.52425 22.2474 3.73484 -13.8049 39.4213 -15.525 21.9826 3.37996 
1 15 40.9572 20.7983 4.52425 22.2474 3.73484 -13.8049 39.4213 -15.525 21.9877 3.37294 
1 15 40.9694 20.8126 4.60177 22.1569 3.3741 -13.8752 39.3417 -15.5656 21.8977 3.34265 
1 15 40.2926 20.8519 4.34294 21.9352 2.59342 -14.026 39.0522 -15.5639 21.4524 3.16954 
1 15 39.9739 20.9087 3.86274 21.547 2.52717 -14.2522 38.6434 -15.5412 21.1463 3.11653 
1 15 40.0701 20.8401 3.86024 21.4801 2.52341 -14.353 38.6843 -15.5074 21.1593 3.06806 
1 15 39.8334 20.9009 3.68763 21.8449 2.59923 -13.9418 38.6576 -15.593 21.1025 3.28629 
1 15 39.8323 20.8658 3.69099 21.9549 2.59923 -13.9418 38.6576 -15.593 21.0913 3.28428 
1 15 39.8786 20.9112 3.29065 21.7546 2.46428 -13.9966 38.2647 -15.5786 20.8172 3.26512 
1 15 39.6178 20.9038 3.34707 21.5303 1.75369 -14.1948 38.0061 -15.5347 20.5395 3.11763 
1 15 39.1516 20.785 3.15324 21.3923 1.45252 -14.4611 37.9751 -15.4731 20.307 2.937 
1 15 39.0554 20.9874 2.97938 21.596 1.45714 -14.1579 37.8096 -15.5762 20.2279 3.11513 
1 15 39.0285 20.85 2.90765 21.6772 1.46908 -14.1584 37.6399 -15.5696 20.1534 3.13342 
1 15 39.0486 20.7868 2.8964 21.3967 1.45692 -14.4612 37.8133 -15.4686 20.1944 2.97886 
1 15 38.785 20.6358 2.19619 21.4792 1.24675 -14.5421 37.0253 -15.534 19.6095 2.94917 
1 15 38.3291 20.5512 2.1634 21.4957 0.423338 -14.5715 36.9799 -15.6145 19.333 2.80253 
1 15 37.8677 20.6727 1.93121 21.4523 0.397229 -14.5776 36.8285 -15.4175 19.1421 2.91443 
1 15 38.4842 20.2536 2.31079 21.5907 0.491296 -14.7219 36.9521 -15.7327 19.3665 2.69872 
1 15 38.6385 20.656 2.29488 21.4444 0.634105 -14.4871 36.9703 -15.436 19.4526 2.94906 
1 15 38.6975 20.6999 2.30515 21.5333 0.703223 -14.3835 36.9814 -15.4767 19.5038 3.00196 
1 15 38.7793 20.5194 2.26092 21.5314 1.03457 -14.4708 37.0186 -15.671 19.5782 2.903 
1 15 38.7291 20.336 2.35454 21.5637 0.734293 -14.6473 36.9915 -15.6817 19.4859 2.78329 
1 15 38.7528 20.8265 2.29433 21.4709 0.854793 -14.3881 37.0013 -15.4773 19.5403 3.03651 
1 15 38.69 20.5418 2.30268 21.492 0.766833 -14.5813 36.9749 -15.6143 19.4884 2.87237 
1 15 38.7917 20.7735 2.29105 21.3893 0.849061 -14.531 37.0253 -15.534 19.5617 2.94048 
1 15 38.7917 20.7735 2.27699 21.3896 0.938238 -14.495 37.03 -15.4376 19.5544 2.99394 
1 15 38.7917 20.7735 2.29105 21.3893 0.849061 -14.531 37.0253 -15.534 19.5412 2.96526 
1 15 38.7503 20.7742 2.29105 21.3893 0.853545 -14.4193 36.9963 -15.5812 19.5482 2.97224 
1 15 38.7503 20.7742 2.2983 21.3892 0.769067 -14.5288 36.9986 -15.5333 19.5136 2.95148 
1 15 38.785 20.6358 2.29457 21.477 0.849061 -14.531 37.0253 -15.534 19.5479 2.91778 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5242 2.95768 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5351 2.95338 
1 15 38.7496 20.7607 2.2921 21.4152 0.849061 -14.531 36.9986 -15.5333 19.5454 2.93307 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5251 2.96564 
1 15 38.7917 20.7735 2.29105 21.3893 0.849061 -14.531 37.0253 -15.534 19.5403 2.9573 
1 15 38.7858 20.6528 2.29326 21.4445 0.853545 -14.4193 37.023 -15.582 19.5402 2.96515 
1 15 38.7496 20.7607 2.2921 21.4152 0.853545 -14.4193 36.9963 -15.5812 19.5579 2.95046 
1 15 38.7917 20.7735 2.2983 21.3892 0.769067 -14.5288 37.0253 -15.534 19.5281 2.95741 
1 15 38.7445 20.6537 2.29326 21.4445 0.853545 -14.4193 36.9963 -15.5812 19.5087 2.969 
1 15 38.7858 20.6528 2.29326 21.4445 0.853545 -14.4193 37.023 -15.582 19.5562 2.94477 
1 15 38.7445 20.6537 2.29326 21.4445 0.849061 -14.531 36.9986 -15.5333 19.5207 2.94173 
1 15 38.7436 20.6367 2.29457 21.477 0.849061 -14.531 36.9986 -15.5333 19.5394 2.92136 
1 15 38.7496 20.7607 2.2994 21.4151 0.773837 -14.4167 36.9963 -15.5812 19.5607 2.93554 
1 15 38.7503 20.7742 2.29105 21.3893 0.853545 -14.4193 36.9963 -15.5812 19.5562 2.95629 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5323 2.9573 
1 15 38.7917 20.7735 2.29105 21.3893 0.853545 -14.4193 37.023 -15.582 19.5598 2.96072 
1 15 38.7858 20.6528 2.29326 21.4445 0.850596 -14.4927 37.03 -15.4376 19.5276 2.98152 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5384 2.9492 
1 15 38.7917 20.7735 2.29105 21.3893 0.853545 -14.4193 37.023 -15.582 19.5465 2.97716 
1 15 38.791 20.7599 2.2921 21.4152 0.849061 -14.531 37.0253 -15.534 19.5795 2.92012 
1 15 38.7496 20.7607 2.2994 21.4151 0.773837 -14.4167 36.9963 -15.5812 19.542 2.95236 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5356 2.94728 
1 15 38.7858 20.6528 2.30063 21.4443 0.765918 -14.6028 37.0323 -15.3895 19.5111 2.94983 
1 15 38.7858 20.6528 2.29326 21.4445 0.849061 -14.531 37.0253 -15.534 19.5429 2.93324 
1 15 38.7503 20.7742 2.29105 21.3893 0.853545 -14.4193 36.9963 -15.5812 19.549 2.96466 
1 15 38.788 20.6978 2.29683 21.5335 0.849061 -14.531 37.0253 -15.534 19.552 2.953 
1 15 38.7503 20.7742 2.29105 21.3893 0.853545 -14.4193 36.9963 -15.5812 19.5543 2.96238 
1 15 38.7917 20.7735 2.29105 21.3893 0.849061 -14.531 37.0253 -15.534 19.5644 2.93657 
1 15 38.7917 20.7735 2.29105 21.3893 0.850596 -14.4927 37.03 -15.4376 19.5465 2.98869 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5306 2.96134 
1 15 38.7917 20.7735 2.29105 21.3893 0.849061 -14.531 37.0253 -15.534 19.5591 2.95035 
1 15 38.7503 20.7742 2.2983 21.3892 0.769067 -14.5288 36.9986 -15.5333 19.5192 2.94947 
1 15 38.7503 20.7742 2.2983 21.3892 0.769067 -14.5288 36.9986 -15.5333 19.5092 2.96172 
1 15 38.7917 20.7735 2.29105 21.3893 0.853545 -14.4193 37.023 -15.582 19.5651 2.96426 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5242 2.95768 
1 15 38.7503 20.7742 2.29105 21.3893 0.853545 -14.4193 36.9963 -15.5812 19.5615 2.95401 
1 15 38.7917 20.7735 2.29105 21.3893 0.849061 -14.531 37.0253 -15.534 19.5412 2.96526 
1 15 38.7917 20.7735 2.29105 21.3893 0.844275 -14.65 37.028 -15.4786 19.5422 2.93923 
1 15 38.7917 20.7735 2.29105 21.3893 0.849061 -14.531 37.0253 -15.534 19.544 2.96134 
1 15 38.7858 20.6528 2.29326 21.4445 0.849061 -14.531 37.0253 -15.534 19.5368 2.94136 
1 15 38.7503 20.7742 2.2983 21.3892 0.769067 -14.5288 36.9986 -15.5333 19.5039 2.95817 
1 15 38.785 20.6358 2.30203 21.4768 0.769067 -14.5288 37.0253 -15.534 19.5447 2.90897 
1 15 38.7917 20.7735 2.2983 21.3892 0.769067 -14.5288 37.0253 -15.534 19.5485 2.93267 
1 15 38.7917 20.7735 2.29105 21.3893 0.849061 -14.531 37.0253 -15.534 19.544 2.96134 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5483 2.93693 
1 15 38.7503 20.7742 2.2983 21.3892 0.769067 -14.5288 36.9986 -15.5333 19.5244 2.94719 
1 15 38.7445 20.6537 2.29326 21.4445 0.849061 -14.531 36.9986 -15.5333 19.5178 2.93981 
1 15 38.7917 20.7735 2.29105 21.3893 0.849061 -14.531 37.0253 -15.534 19.5598 2.94654 
1 15 38.7917 20.7735 2.2983 21.3892 0.773837 -14.4167 37.023 -15.582 19.5414 2.97243 
1 15 38.7917 20.7735 2.29105 21.3893 0.853545 -14.4193 37.023 -15.582 19.5571 2.97845 
1 15 38.7445 20.6537 2.30063 21.4443 0.769067 -14.5288 36.9986 -15.5333 19.526 2.91515 
1 15 38.7445 20.6537 2.30063 21.4443 0.769067 -14.5288 36.9986 -15.5333 19.5128 2.93163 
1 15 38.7503 20.7742 2.2983 21.3892 0.769067 -14.5288 36.9986 -15.5333 19.5039 2.95817 
1 15 38.7858 20.6528 2.29326 21.4445 0.849061 -14.531 37.0253 -15.534 19.5395 2.93745 
1 15 38.7503 20.7742 2.2983 21.3892 0.769067 -14.5288 36.9986 -15.5333 19.5148 2.95741 
1 15 38.7858 20.6528 2.29326 21.4445 0.853545 -14.4193 37.023 -15.582 19.542 2.95325 
1 15 38.7445 20.6537 2.29326 21.4445 0.849061 -14.531 36.9986 -15.5333 19.5395 2.92101 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5438 2.94882 
1 15 38.7858 20.6528 2.29326 21.4445 0.8562 -14.353 37.0163 -15.719 19.5546 2.94491 
1 15 38.7445 20.6537 2.30063 21.4443 0.769067 -14.5288 36.9986 -15.5333 19.5003 2.94225 
1 15 38.7917 20.7735 2.29105 21.3893 0.849061 -14.531 37.0253 -15.534 19.5644 2.93657 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5483 2.93693 
1 15 38.7503 20.7742 2.29105 21.3893 0.853545 -14.4193 36.9963 -15.5812 19.5331 2.97716 
1 15 38.7436 20.6367 2.30203 21.4768 0.773837 -14.4167 36.9963 -15.5812 19.5445 2.92242 
1 15 38.7503 20.7742 2.29105 21.3893 0.853545 -14.4193 36.9963 -15.5812 19.5589 2.95236 
1 15 38.7503 20.7742 2.2983 21.3892 0.773837 -14.4167 36.9963 -15.5812 19.551 2.9458 
1 15 38.7503 20.7742 2.29105 21.3893 0.853545 -14.4193 36.9963 -15.5812 19.5615 2.95401 
1 15 38.7503 20.7742 2.2983 21.3892 0.773837 -14.4167 36.9963 -15.5812 19.543 2.95198 
1 15 38.7917 20.7735 2.2983 21.3892 0.769067 -14.5288 37.0253 -15.534 19.5172 2.96172 
1 15 38.7503 20.7742 2.2983 21.3892 0.769067 -14.5288 36.9986 -15.5333 19.5164 2.95338 
1 15 38.791 20.7599 2.2921 21.4152 0.849061 -14.531 37.0253 -15.534 19.5723 2.92845 
1 15 38.7436 20.6367 2.29457 21.477 0.849061 -14.531 36.9986 -15.5333 19.5518 2.90487 
1 15 38.785 20.6358 2.29457 21.477 0.853545 -14.4193 37.023 -15.582 19.5624 2.93449 
1 15 38.7445 20.6537 2.30063 21.4443 0.773837 -14.4167 36.9963 -15.5812 19.5153 2.95325 
1 15 38.7917 20.7735 2.29105 21.3893 0.849061 -14.531 37.0253 -15.534 19.5617 2.94048 
1 15 38.7917 20.7735 2.29105 21.3893 0.849061 -14.531 37.0253 -15.534 19.5359 2.96172 
1 15 38.7917 20.7735 2.2983 21.3892 0.773837 -14.4167 37.023 -15.582 19.5519 2.9511 
1 15 38.738 20.5206 2.29672 21.5304 0.849061 -14.531 36.9986 -15.5333 19.531 2.90145 
1 15 38.7445 20.6537 2.29326 21.4445 0.849061 -14.531 36.9986 -15.5333 19.5267 2.93359 
1 15 38.7917 20.7735 2.29105 21.3893 0.853545 -14.4193 37.023 -15.582 19.5437 2.9811 
1 15 38.7917 20.7735 2.29105 21.3893 0.849061 -14.531 37.0253 -15.534 19.5572 2.94491 
1 15 38.7503 20.7742 2.2983 21.3892 0.769067 -14.5288 36.9986 -15.5333 19.5111 2.94983 
1 15 38.7445 20.6537 2.29326 21.4445 0.849061 -14.531 36.9986 -15.5333 19.5153 2.93818 
1 15 38.7503 20.7742 2.29105 21.3893 0.846112 -14.6045 37.0056 -15.389 19.5117 2.97401 
1 15 38.7503 20.7742 2.2983 21.3892 0.773837 -14.4167 36.9963 -15.5812 19.5217 2.96526 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5279 2.96526 
1 15 38.7445 20.6537 2.29326 21.4445 0.849061 -14.531 36.9986 -15.5333 19.5142 2.9469 
1 15 38.7503 20.7742 2.2983 21.3892 0.773837 -14.4167 36.9963 -15.5812 19.5241 2.96692 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5351 2.95338 
1 15 38.7917 20.7735 2.29105 21.3893 0.853545 -14.4193 37.023 -15.582 19.5723 2.95591 
1 15 38.7858 20.6528 2.29326 21.4445 0.849061 -14.531 37.0253 -15.534 19.5509 2.92702 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5304 2.96338 
1 15 38.7496 20.7607 2.2994 21.4151 0.773837 -14.4167 36.9963 -15.5812 19.5401 2.95844 
1 15 38.7917 20.7735 2.29105 21.3893 0.849061 -14.531 37.0253 -15.534 19.5572 2.94491 
1 15 38.7503 20.7742 2.2983 21.3892 0.769067 -14.5288 36.9986 -15.5333 19.5252 2.94136 
1 15 38.7503 20.7742 2.29105 21.3893 0.853545 -14.4193 36.9963 -15.5812 19.5429 2.97273 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5384 2.94388 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5412 2.94882 
1 15 38.7503 20.7742 2.29105 21.3893 0.853545 -14.4193 36.9963 -15.5812 19.5481 2.95667 
1 15 38.7445 20.6537 2.29326 21.4445 0.849061 -14.531 36.9986 -15.5333 19.5322 2.92934 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5223 2.96377 
1 15 38.7503 20.7742 2.29105 21.3893 0.853545 -14.4193 36.9963 -15.5812 19.5482 2.97047 
1 15 38.7503 20.7742 2.29105 21.3893 0.853545 -14.4193 36.9963 -15.5812 19.541 2.98063 
1 15 38.7408 20.5783 2.29906 21.5887 0.849061 -14.531 36.9986 -15.5333 19.5296 2.93554 
1 15 38.7917 20.7735 2.2983 21.3892 0.773837 -14.4167 37.023 -15.582 19.5431 2.96841 
1 15 38.7445 20.6537 2.29326 21.4445 0.849061 -14.531 36.9986 -15.5333 19.5234 2.93782 
1 15 38.791 20.7599 2.2921 21.4152 0.8562 -14.353 37.0163 -15.719 19.5971 2.92916 
1 15 38.7445 20.6537 2.29326 21.4445 0.849061 -14.531 36.9986 -15.5333 19.5234 2.93782 
1 15 38.7858 20.6528 2.30063 21.4443 0.769067 -14.5288 37.0253 -15.534 19.5209 2.93745 
1 15 38.7917 20.7735 2.29105 21.3893 0.849061 -14.531 37.0253 -15.534 19.5644 2.93657 
1 15 38.785 20.6358 2.29457 21.477 0.853545 -14.4193 37.023 -15.582 19.5811 2.92153 
1 15 38.7917 20.7735 2.29105 21.3893 0.853545 -14.4193 37.023 -15.582 19.5723 2.95591 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5439 2.93959 
1 15 38.7917 20.7735 2.29105 21.3893 0.853545 -14.4193 37.023 -15.582 19.5776 2.95363 
1 15 38.7503 20.7742 2.29105 21.3893 0.853545 -14.4193 36.9963 -15.5812 19.5517 2.95844 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5376 2.95502 
1 15 38.7503 20.7742 2.2983 21.3892 0.769067 -14.5288 36.9986 -15.5333 19.518 2.94439 
1 15 38.7436 20.6367 2.29457 21.477 0.849061 -14.531 36.9986 -15.5333 19.541 2.92296 
1 15 38.7503 20.7742 2.2983 21.3892 0.769067 -14.5288 36.9986 -15.5333 19.5297 2.93693 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5351 2.95691 
1 15 38.7503 20.7742 2.2983 21.3892 0.769067 -14.5288 36.9986 -15.5333 19.5224 2.93945 
1 15 38.788 20.6978 2.30443 21.5333 0.773837 -14.4167 37.023 -15.582 19.552 2.96222 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5351 2.95338 
1 15 38.7445 20.6537 2.29326 21.4445 0.853545 -14.4193 36.9963 -15.5812 19.5365 2.9549 
1 15 38.7503 20.7742 2.29105 21.3893 0.853545 -14.4193 36.9963 -15.5812 19.5357 2.9811 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5303 2.94958 
1 15 38.7503 20.7742 2.29105 21.3893 0.853545 -14.4193 36.9963 -15.5812 19.5304 2.97756 
1 15 38.7496 20.7607 2.2921 21.4152 0.849061 -14.531 36.9986 -15.5333 19.5474 2.94084 
1 15 38.7858 20.6528 2.29326 21.4445 0.849061 -14.531 37.0253 -15.534 19.5474 2.92101 
1 15 38.7496 20.7607 2.27795 21.4155 0.936807 -14.5335 36.9986 -15.5333 19.5713 2.93945 
1 15 38.7917 20.7735 2.29105 21.3893 0.853545 -14.4193 37.023 -15.582 19.5776 2.95363 
1 15 38.7445 20.6537 2.29326 21.4445 0.853545 -14.4193 36.9963 -15.5812 19.5292 2.94944 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5351 2.95338 
1 15 38.7445 20.6537 2.29326 21.4445 0.849061 -14.531 36.9986 -15.5333 19.5207 2.94173 
1 15 38.7408 20.5783 2.29906 21.5887 0.849061 -14.531 36.9986 -15.5333 19.5171 2.94616 
1 15 38.7445 20.6537 2.29326 21.4445 0.853545 -14.4193 36.9963 -15.5812 19.534 2.95325 
1 15 38.7445 20.6537 2.29326 21.4445 0.853545 -14.4193 36.9963 -15.5812 19.5345 2.94714 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.517 2.96604 
1 15 38.7466 20.6988 2.30443 21.5333 0.769067 -14.5288 36.9986 -15.5333 19.4968 2.97588 
1 15 38.7445 20.6537 2.27905 21.4448 0.936807 -14.5335 36.9986 -15.5333 19.5322 2.95097 
1 15 38.7503 20.7742 2.29105 21.3893 0.849061 -14.531 36.9986 -15.5333 19.5483 2.93693 
1 15 38.7445 20.6537 2.29326 21.4445 0.849061 -14.531 36.9986 -15.5333 19.5135 2.95008 
1 15 38.7445 20.6537 2.30063 21.4443 0.773837 -14.4167 36.9963 -15.5812 19.5125 2.95135 
1 15 38.7917 20.7735 2.29105 21.3893 0.846112 -14.6045 37.0323 -15.3895 19.5206 2.98199 
1 15 38.7445 20.6537 2.29326 21.4445 0.853545 -14.4193 36.9963 -15.5812 19.5364 2.94106 
1 15 38.7466 20.6988 2.29683 21.5335 0.849061 -14.531 36.9986 -15.5333 19.5127 2.97628 
1 15 38.7917 20.7735 2.29105 21.3893 0.853545 -14.4193 37.023 -15.582 19.5509 2.97273 
1 15 38.7917 20.7735 2.29105 21.3893 0.853545 -14.4193 37.023 -15.582 19.5617 2.96841 
1 15 38.7917 20.7735 2.29105 21.3893 0.853545 -14.4193 37.023 -15.582 19.5509 2.97273 
